label,capture_id,source_run_id,node_id,sample_index,timestamp_iso,dataset_split,dbfs,f_peak_acoustic_hz,low_rumble_ratio,band_bass_ratio,band_low_mid_ratio,band_mid_ratio,band_presence_ratio,band_high_ratio,band_bass_peak_hz,band_low_mid_peak_hz,band_mid_peak_hz,band_presence_peak_hz,band_high_peak_hz,dominant_band_ratio,dominant_band_peak_hz,fft_low_ratio,fft_mid_ratio,fft_high_ratio,fft_total_energy
noisy,capture_20260719211819,capture_20260719211819,node01,12,2026-07-19T21:18:38.152Z,training,-84.52,234.4,0.357328,0.339729,0.30903,0.188168,0.085843,0.07723,46.9,234.4,656.2,2296.9,5531.2,0.339729,46.9,0.483211,0.386976,0.129813,0.001201
noisy,capture_20260719211819,capture_20260719211819,node03,13,2026-07-19T21:18:39.101Z,training,-87.33,421.9,0.447198,0.390344,0.255946,0.116552,0.103082,0.134076,46.9,421.9,515.6,2484.4,5906.2,0.390344,46.9,0.449443,0.364586,0.185971,0.0008107767
noisy,capture_20260719211819,capture_20260719211819,node04,13,2026-07-19T21:18:39.108Z,training,-86.72,234.4,0.372342,0.331424,0.2801,0.19714,0.087724,0.103612,46.9,234.4,750,2953.1,5062.5,0.331424,46.9,0.498826,0.352759,0.148415,0.001165425
noisy,capture_20260719211819,capture_20260719211819,node02,13,2026-07-19T21:18:39.160Z,training,-87,421.9,0.555338,0.514871,0.197437,0.13684,0.076923,0.073929,46.9,421.9,796.9,2109.4,10921.9,0.514871,46.9,0.566749,0.319345,0.113906,0.001358151
noisy,capture_20260719211819,capture_20260719211819,node01,13,2026-07-19T21:18:39.202Z,training,-84.54,375,0.61751,0.550143,0.152624,0.135011,0.084569,0.077653,46.9,187.5,515.6,4500,6656.2,0.550143,46.9,0.634131,0.231807,0.134062,0.001329443
noisy,capture_20260719211819,capture_20260719211819,node03,14,2026-07-19T21:18:40.118Z,training,-86.54,468.8,0.268956,0.213775,0.179986,0.345859,0.114342,0.146038,46.9,468.8,515.6,2156.2,10921.9,0.345859,515.6,0.268978,0.537613,0.19341,0.0006584683
noisy,capture_20260719211819,capture_20260719211819,node04,14,2026-07-19T21:18:40.159Z,training,-86.69,468.8,0.41546,0.353588,0.15564,0.269629,0.091569,0.129574,46.9,468.8,515.6,4453.1,8906.2,0.353588,46.9,0.427631,0.417439,0.15493,0.0008627499
noisy,capture_20260719211819,capture_20260719211819,node02,14,2026-07-19T21:18:40.161Z,training,-87.09,609.4,0.217408,0.085046,0.281936,0.327272,0.127724,0.178022,93.8,187.5,609.4,4640.6,9375,0.327272,609.4,0.284943,0.482253,0.232804,0.0005879653
noisy,capture_20260719211819,capture_20260719211819,node01,14,2026-07-19T21:18:40.249Z,training,-85.29,281.2,0.148551,0.133598,0.355154,0.274768,0.10615,0.13033,93.8,281.2,796.9,3046.9,7734.4,0.355154,281.2,0.162578,0.647753,0.189669,0.0006772183
noisy,capture_20260719211819,capture_20260719211819,node03,15,2026-07-19T21:18:41.123Z,training,-86.75,609.4,0.680214,0.611565,0.067194,0.171974,0.080551,0.068715,46.9,187.5,609.4,2062.5,6890.6,0.611565,46.9,0.690993,0.194092,0.114914,0.001485621
noisy,capture_20260719211819,capture_20260719211819,node04,15,2026-07-19T21:18:41.130Z,training,-86.74,234.4,0.773331,0.754074,0.095458,0.084876,0.03222,0.033372,46.9,234.4,1078.1,3375,5250,0.754074,46.9,0.829221,0.120905,0.049874,0.003248394
noisy,capture_20260719211819,capture_20260719211819,node02,15,2026-07-19T21:18:41.137Z,training,-87.26,328.1,0.474872,0.398805,0.268161,0.08829,0.110741,0.134004,46.9,328.1,1125,2437.5,5296.9,0.398805,46.9,0.476525,0.329609,0.193866,0.00100514
noisy,capture_20260719211819,capture_20260719211819,node01,15,2026-07-19T21:18:41.144Z,training,-85.83,421.9,0.184132,0.109837,0.310456,0.244922,0.219006,0.115778,140.6,421.9,562.5,2671.9,7453.1,0.310456,421.9,0.24312,0.463715,0.293166,0.0006937481
noisy,capture_20260719211819,capture_20260719211819,node03,16,2026-07-19T21:18:42.140Z,training,-85.92,1031.2,0.422037,0.391549,0.130329,0.240688,0.112146,0.125288,46.9,375,1031.2,2015.6,6281.2,0.391549,46.9,0.436449,0.381267,0.182283,0.0007710233
noisy,capture_20260719211819,capture_20260719211819,node02,16,2026-07-19T21:18:42.192Z,training,-87.28,328.1,0.180684,0.085127,0.227769,0.378927,0.149242,0.158936,93.8,187.5,515.6,2437.5,9375,0.378927,515.6,0.203346,0.563436,0.233218,0.0006059098
noisy,capture_20260719211819,capture_20260719211819,node01,16,2026-07-19T21:18:42.196Z,training,-85.55,609.4,0.12982,0.096295,0.204876,0.619339,0.042576,0.036914,46.9,234.4,609.4,2015.6,6140.6,0.619339,609.4,0.201056,0.737431,0.061513,0.003190361
noisy,capture_20260719211819,capture_20260719211819,node04,16,2026-07-19T21:18:42.207Z,training,-86.2,234.4,0.4107,0.302658,0.227388,0.217544,0.128626,0.123784,93.8,187.5,1078.1,2484.4,8578.1,0.302658,93.8,0.484849,0.325763,0.189387,0.0009445843
noisy,capture_20260719211819,capture_20260719211819,node03,17,2026-07-19T21:18:43.121Z,training,-86.43,234.4,0.500411,0.362951,0.222695,0.184938,0.140957,0.088459,46.9,187.5,656.2,2109.4,7968.8,0.362951,46.9,0.567914,0.240738,0.191349,0.0009537103
noisy,capture_20260719211819,capture_20260719211819,node04,17,2026-07-19T21:18:43.127Z,training,-85.94,234.4,0.291206,0.175238,0.344137,0.231738,0.143585,0.105302,46.9,234.4,609.4,2484.4,5250,0.344137,234.4,0.431145,0.358233,0.210622,0.001180414
noisy,capture_20260719211819,capture_20260719211819,node02,17,2026-07-19T21:18:43.155Z,training,-86.83,421.9,0.61588,0.592956,0.116305,0.14009,0.080495,0.070155,46.9,421.9,1265.6,2062.5,5156.2,0.592956,46.9,0.623386,0.258232,0.118382,0.001483154
noisy,capture_20260719211819,capture_20260719211819,node01,17,2026-07-19T21:18:43.160Z,training,-84.19,1546.9,0.085489,0.063919,0.192981,0.626818,0.05779,0.058492,46.9,281.2,1546.9,2062.5,5109.4,0.626818,1546.9,0.133391,0.775572,0.091037,0.003152135
noisy,capture_20260719211819,capture_20260719211819,node03,18,2026-07-19T21:18:44.131Z,training,-86.37,234.4,0.514422,0.389984,0.220257,0.211232,0.083024,0.095504,46.9,187.5,562.5,2109.4,5859.4,0.389984,46.9,0.583869,0.279489,0.136642,0.0009672178
noisy,capture_20260719211819,capture_20260719211819,node04,18,2026-07-19T21:18:44.138Z,training,-86.22,703.1,0.4864,0.427216,0.086554,0.250334,0.107536,0.12836,46.9,187.5,703.1,2062.5,7406.2,0.427216,46.9,0.488448,0.331259,0.180294,0.0008081646
noisy,capture_20260719211819,capture_20260719211819,node01,18,2026-07-19T21:18:44.195Z,training,-85.43,421.9,0.282158,0.271701,0.542121,0.087261,0.040033,0.058884,46.9,421.9,843.8,4265.6,5859.4,0.542121,421.9,0.295938,0.634741,0.069322,0.001840057
noisy,capture_20260719211819,capture_20260719211819,node02,18,2026-07-19T21:18:44.201Z,training,-86.77,234.4,0.218185,0.124118,0.225038,0.382462,0.135174,0.133208,46.9,187.5,562.5,2906.2,6234.4,0.382462,562.5,0.298939,0.499865,0.201196,0.0006344668
noisy,capture_20260719211819,capture_20260719211819,node04,19,2026-07-19T21:18:45.140Z,training,-86.56,234.4,0.176713,0.042848,0.42624,0.331417,0.095261,0.104234,46.9,187.5,515.6,3093.8,5109.4,0.42624,187.5,0.307355,0.535451,0.157194,0.000977785
noisy,capture_20260719211819,capture_20260719211819,node02,19,2026-07-19T21:18:45.156Z,training,-87.26,843.8,0.307071,0.214149,0.253293,0.23423,0.138185,0.160143,46.9,187.5,843.8,2859.4,10031.2,0.253293,187.5,0.357162,0.417258,0.22558,0.0006468757
noisy,capture_20260719211819,capture_20260719211819,node01,19,2026-07-19T21:18:45.166Z,training,-84.97,843.8,0.136973,0.130208,0.014978,0.813946,0.017996,0.022872,46.9,187.5,843.8,2343.8,5250,0.813946,843.8,0.14011,0.830516,0.029374,0.005541742
noisy,capture_20260719211819,capture_20260719211819,node03,19,2026-07-19T21:18:45.303Z,training,-86.46,234.4,0.48893,0.276998,0.473964,0.09614,0.084569,0.068329,46.9,187.5,890.6,2390.6,5156.2,0.473964,187.5,0.681476,0.201186,0.117338,0.001407801
noisy,capture_20260719211819,capture_20260719211819,node03,20,2026-07-19T21:18:46.130Z,training,-86.13,234.4,0.405022,0.346293,0.252571,0.171831,0.098798,0.130507,46.9,234.4,515.6,2296.9,5390.6,0.346293,46.9,0.497915,0.323884,0.178201,0.0009201764
noisy,capture_20260719211819,capture_20260719211819,node02,20,2026-07-19T21:18:46.161Z,training,-86.92,328.1,0.174674,0.152338,0.24494,0.368245,0.104862,0.129615,46.9,328.1,1031.2,2109.4,6000,0.368245,1031.2,0.203302,0.616193,0.180505,0.0007897256
noisy,capture_20260719211819,capture_20260719211819,node01,20,2026-07-19T21:18:46.166Z,training,-83.46,703.1,0.337858,0.151178,0.317848,0.37819,0.055637,0.097148,140.6,187.5,703.1,3375,7921.9,0.37819,703.1,0.415489,0.471582,0.112929,0.001203108
noisy,capture_20260719211819,capture_20260719211819,node04,20,2026-07-19T21:18:46.215Z,training,-86.74,234.4,0.345129,0.296294,0.197477,0.221202,0.131386,0.153641,93.8,234.4,609.4,3421.9,10218.8,0.296294,93.8,0.418175,0.369975,0.21185,0.0007302068
noisy,capture_20260719211819,capture_20260719211819,node04,21,2026-07-19T21:18:47.160Z,training,-86.93,234.4,0.542033,0.47914,0.138111,0.180656,0.100804,0.101291,46.9,234.4,515.6,3234.4,5015.6,0.47914,46.9,0.583765,0.25379,0.162445,0.001112882
noisy,capture_20260719211819,capture_20260719211819,node01,21,2026-07-19T21:18:47.202Z,training,-85.67,421.9,0.735819,0.714177,0.083168,0.115359,0.044035,0.043261,93.8,421.9,515.6,2859.4,11531.2,0.714177,93.8,0.737691,0.198653,0.063656,0.001806314
noisy,capture_20260719211819,capture_20260719211819,node02,21,2026-07-19T21:18:47.204Z,training,-87.02,375,0.441931,0.417305,0.223081,0.189168,0.082885,0.087562,46.9,375,656.2,3281.2,5906.2,0.417305,46.9,0.485448,0.384882,0.12967,0.001208603
noisy,capture_20260719211819,capture_20260719211819,node03,21,2026-07-19T21:18:47.205Z,training,-86.53,328.1,0.468074,0.43241,0.166298,0.197132,0.098917,0.105243,46.9,328.1,562.5,2437.5,9421.9,0.43241,46.9,0.476052,0.37129,0.152658,0.000884561
noisy,capture_20260719211819,capture_20260719211819,node04,22,2026-07-19T21:18:48.134Z,training,-86.77,468.8,0.455348,0.420473,0.137715,0.224215,0.103163,0.114434,46.9,468.8,515.6,2015.6,6421.9,0.420473,46.9,0.487022,0.347904,0.165074,0.0009121382
noisy,capture_20260719211819,capture_20260719211819,node01,22,2026-07-19T21:18:48.184Z,training,-85.59,375,0.449174,0.357819,0.218436,0.208687,0.099043,0.116014,140.6,187.5,562.5,2015.6,10453.1,0.357819,140.6,0.4557,0.386328,0.157972,0.0008796134
noisy,capture_20260719211819,capture_20260719211819,node02,22,2026-07-19T21:18:48.229Z,training,-87.04,609.4,0.30698,0.252059,0.134379,0.406744,0.088935,0.117883,46.9,234.4,609.4,3375,5343.8,0.406744,609.4,0.364766,0.477225,0.158008,0.0008497665
noisy,capture_20260719211819,capture_20260719211819,node03,22,2026-07-19T21:18:48.316Z,training,-87.01,281.2,0.470164,0.35631,0.245248,0.190409,0.08927,0.118763,140.6,187.5,609.4,3093.8,5062.5,0.35631,140.6,0.519472,0.325835,0.154692,0.0009135521
noisy,capture_20260719211819,capture_20260719211819,node04,23,2026-07-19T21:18:49.124Z,training,-86.75,468.8,0.253366,0.235168,0.219522,0.301451,0.100522,0.143337,46.9,468.8,843.8,3562.5,6515.6,0.301451,843.8,0.266661,0.546149,0.18719,0.0008259089
noisy,capture_20260719211819,capture_20260719211819,node03,23,2026-07-19T21:18:49.161Z,training,-87.19,375,0.664404,0.566898,0.143193,0.094621,0.077394,0.117894,46.9,187.5,1453.1,4734.4,9843.8,0.566898,46.9,0.677209,0.185097,0.137694,0.0008620938
noisy,capture_20260719211819,capture_20260719211819,node01,23,2026-07-19T21:18:49.235Z,training,-86.51,281.2,0.60845,0.561917,0.206906,0.103084,0.052605,0.075488,46.9,281.2,796.9,2203.1,7593.8,0.561917,46.9,0.626468,0.279914,0.093618,0.001424201
noisy,capture_20260719211819,capture_20260719211819,node02,23,2026-07-19T21:18:49.250Z,training,-87,421.9,0.656616,0.586563,0.116757,0.131628,0.078937,0.086116,46.9,187.5,1312.5,2250,7406.2,0.586563,46.9,0.674886,0.192853,0.132261,0.001261642
noisy,capture_20260719211819,capture_20260719211819,node04,24,2026-07-19T21:18:50.124Z,training,-86.32,328.1,0.633964,0.590855,0.131063,0.162501,0.062596,0.052985,46.9,328.1,750,3093.8,6375,0.590855,46.9,0.657287,0.251151,0.091562,0.001949228
noisy,capture_20260719211819,capture_20260719211819,node03,24,2026-07-19T21:18:50.185Z,training,-86.98,281.2,0.483105,0.433854,0.193061,0.200007,0.08707,0.086009,46.9,281.2,656.2,2953.1,7312.5,0.433854,46.9,0.522836,0.340723,0.136442,0.0009804484
noisy,capture_20260719211819,capture_20260719211819,node01,24,2026-07-19T21:18:50.190Z,training,-83.68,234.4,0.261778,0.164831,0.372443,0.223009,0.114149,0.125568,93.8,234.4,984.4,2531.2,6562.5,0.372443,234.4,0.376325,0.443175,0.180499,0.000877021
noisy,capture_20260719211819,capture_20260719211819,node02,24,2026-07-19T21:18:50.197Z,training,-86.64,234.4,0.525667,0.443192,0.321525,0.127269,0.054142,0.053873,46.9,234.4,609.4,2531.2,7359.4,0.443192,46.9,0.625426,0.288173,0.086402,0.002176035
noisy,capture_20260719211819,capture_20260719211819,node04,25,2026-07-19T21:18:51.140Z,training,-86.43,421.9,0.438331,0.399654,0.199031,0.201726,0.104045,0.095544,46.9,421.9,1125,2437.5,6468.8,0.399654,46.9,0.466674,0.378287,0.155039,0.0009506249
noisy,capture_20260719211819,capture_20260719211819,node01,25,2026-07-19T21:18:51.187Z,training,-83.43,421.9,0.315668,0.283414,0.45972,0.190948,0.027778,0.038139,46.9,421.9,843.8,4640.6,8296.9,0.45972,421.9,0.347625,0.608952,0.043424,0.002989367
noisy,capture_20260719211819,capture_20260719211819,node02,25,2026-07-19T21:18:51.205Z,training,-87.42,328.1,0.611789,0.57618,0.129538,0.164575,0.052114,0.077594,46.9,328.1,609.4,2109.4,6562.5,0.57618,46.9,0.630648,0.277285,0.092067,0.001230073
noisy,capture_20260719211819,capture_20260719211819,node03,25,2026-07-19T21:18:51.213Z,training,-86.75,234.4,0.105882,0.089519,0.186648,0.381692,0.144165,0.197976,93.8,234.4,1078.1,2343.8,6984.4,0.381692,1078.1,0.171199,0.552717,0.276084,0.0005780536
noisy,capture_20260719211819,capture_20260719211819,node04,26,2026-07-19T21:18:52.153Z,training,-86.5,750,0.605988,0.577832,0.056329,0.203103,0.068121,0.094614,93.8,468.8,750,2203.1,5859.4,0.577832,93.8,0.606431,0.270226,0.123343,0.001143001
noisy,capture_20260719211819,capture_20260719211819,node01,26,2026-07-19T21:18:52.179Z,training,-84.87,656.2,0.414593,0.397275,0.19265,0.306154,0.042938,0.060984,46.9,421.9,656.2,2062.5,10500,0.397275,46.9,0.41866,0.509943,0.071398,0.001821426
noisy,capture_20260719211819,capture_20260719211819,node02,26,2026-07-19T21:18:52.218Z,training,-86.93,562.5,0.404824,0.36134,0.126911,0.332311,0.078258,0.101181,46.9,328.1,562.5,2296.9,6609.4,0.36134,46.9,0.411415,0.449651,0.138933,0.001058829
noisy,capture_20260719211819,capture_20260719211819,node03,26,2026-07-19T21:18:52.239Z,training,-86.74,234.4,0.277839,0.256875,0.211803,0.270564,0.133673,0.127085,93.8,234.4,1171.9,3140.6,7265.6,0.270564,1171.9,0.342683,0.450679,0.206638,0.0008317922
noisy,capture_20260719211819,capture_20260719211819,node04,27,2026-07-19T21:18:53.152Z,training,-87.11,234.4,0.597716,0.511086,0.207371,0.105413,0.084812,0.091317,46.9,234.4,515.6,2484.4,5343.8,0.511086,46.9,0.674278,0.188326,0.137396,0.001403939
noisy,capture_20260719211819,capture_20260719211819,node03,27,2026-07-19T21:18:53.210Z,training,-85.32,234.4,0.169049,0.132444,0.327833,0.208296,0.150841,0.180586,46.9,234.4,796.9,2812.5,6328.1,0.327833,234.4,0.294376,0.438048,0.267576,0.0005994267
noisy,capture_20260719211819,capture_20260719211819,node02,27,2026-07-19T21:18:53.219Z,training,-86.52,328.1,0.722728,0.68624,0.109404,0.109575,0.037708,0.057073,46.9,328.1,562.5,2484.4,5531.2,0.68624,46.9,0.737233,0.194546,0.068222,0.001670742
noisy,capture_20260719211819,capture_20260719211819,node01,27,2026-07-19T21:18:53.224Z,training,-85.71,234.4,0.111767,0.098621,0.250507,0.451368,0.117799,0.081705,140.6,234.4,843.8,2015.6,6140.6,0.451368,843.8,0.240967,0.598386,0.160647,0.001093412
noisy,capture_20260719211819,capture_20260719211819,node04,28,2026-07-19T21:18:54.154Z,training,-86.63,281.2,0.374542,0.349363,0.239501,0.199795,0.120779,0.090562,46.9,281.2,937.5,2484.4,6890.6,0.349363,46.9,0.431513,0.396055,0.172431,0.001019299
noisy,capture_20260719211819,capture_20260719211819,node02,28,2026-07-19T21:18:54.224Z,training,-87.07,234.4,0.268388,0.172511,0.358906,0.203632,0.121614,0.143336,93.8,234.4,515.6,2671.9,10687.5,0.358906,234.4,0.403199,0.396747,0.200054,0.0008963385
noisy,capture_20260719211819,capture_20260719211819,node01,28,2026-07-19T21:18:54.229Z,training,-86.18,375,0.261874,0.22404,0.308285,0.279321,0.089743,0.098611,46.9,375,562.5,2015.6,10218.8,0.308285,375,0.28302,0.573037,0.143943,0.0008918529
noisy,capture_20260719211819,capture_20260719211819,node03,28,2026-07-19T21:18:54.251Z,training,-86.9,421.9,0.279322,0.218142,0.161097,0.322273,0.162026,0.136462,93.8,187.5,890.6,2062.5,6328.1,0.322273,890.6,0.301853,0.437122,0.261025,0.0007071766
noisy,capture_20260719211819,capture_20260719211819,node04,29,2026-07-19T21:18:55.165Z,training,-86.58,234.4,0.130071,0.096673,0.448439,0.245691,0.112781,0.096416,93.8,234.4,750,2531.2,5250,0.448439,234.4,0.287943,0.541502,0.170555,0.001094999
noisy,capture_20260719211819,capture_20260719211819,node03,29,2026-07-19T21:18:55.206Z,training,-87.4,468.8,0.229337,0.186362,0.273395,0.312074,0.109203,0.118966,93.8,468.8,515.6,4218.8,7453.1,0.312074,515.6,0.278077,0.549685,0.172238,0.0008186909
noisy,capture_20260719211819,capture_20260719211819,node02,29,2026-07-19T21:18:55.228Z,training,-86.81,328.1,0.535079,0.459274,0.127014,0.198124,0.111867,0.103721,46.9,187.5,1125,2390.6,8578.1,0.459274,46.9,0.548486,0.28128,0.170233,0.0008414027
noisy,capture_20260719211819,capture_20260719211819,node01,29,2026-07-19T21:18:55.234Z,training,-86.58,281.2,0.533925,0.482809,0.223392,0.136894,0.086009,0.070895,46.9,281.2,1218.8,2625,11531.2,0.482809,46.9,0.580564,0.295355,0.12408,0.001357601
noisy,capture_20260719211819,capture_20260719211819,node03,30,2026-07-19T21:18:56.165Z,training,-86.56,421.9,0.372445,0.29627,0.347543,0.135682,0.096916,0.123588,46.9,421.9,1031.2,2625,6234.4,0.347543,421.9,0.45895,0.37552,0.16553,0.0007118796
noisy,capture_20260719211819,capture_20260719211819,node04,30,2026-07-19T21:18:56.172Z,training,-86.52,328.1,0.436371,0.379456,0.219211,0.214528,0.110058,0.076747,93.8,328.1,515.6,2156.2,6609.4,0.379456,93.8,0.469917,0.38025,0.149833,0.001166282
noisy,capture_20260719211819,capture_20260719211819,node01,30,2026-07-19T21:18:56.189Z,training,-86.31,328.1,0.287025,0.264161,0.360591,0.290194,0.046158,0.038895,46.9,328.1,796.9,2765.6,9468.8,0.360591,328.1,0.330936,0.603964,0.0651,0.002120802
noisy,capture_20260719211819,capture_20260719211819,node02,30,2026-07-19T21:18:56.203Z,training,-87.37,234.4,0.733893,0.651144,0.146811,0.11978,0.029878,0.052386,46.9,187.5,515.6,3093.8,6468.8,0.651144,46.9,0.757309,0.179605,0.063085,0.002193729
noisy,capture_20260719211819,capture_20260719211819,node03,31,2026-07-19T21:18:57.190Z,training,-86.61,234.4,0.416394,0.355689,0.366737,0.118283,0.069776,0.089515,46.9,234.4,609.4,3328.1,5250,0.366737,234.4,0.586265,0.295526,0.118209,0.001184289
noisy,capture_20260719211819,capture_20260719211819,node01,31,2026-07-19T21:18:57.236Z,training,-84.7,656.2,0.269295,0.212578,0.182696,0.470996,0.061573,0.072158,46.9,187.5,656.2,2296.9,5062.5,0.470996,656.2,0.281739,0.613386,0.104875,0.001385412
noisy,capture_20260719211819,capture_20260719211819,node04,31,2026-07-19T21:18:57.238Z,training,-86.35,281.2,0.591131,0.557308,0.122416,0.138558,0.102619,0.079099,46.9,281.2,515.6,3187.5,8812.5,0.557308,46.9,0.610661,0.243189,0.146149,0.001486716
noisy,capture_20260719211819,capture_20260719211819,node02,31,2026-07-19T21:18:57.240Z,training,-86.79,234.4,0.483273,0.413705,0.127992,0.220799,0.11156,0.125945,93.8,234.4,609.4,2296.9,5531.2,0.413705,93.8,0.528899,0.289044,0.182057,0.0008873492
noisy,capture_20260719211819,capture_20260719211819,node04,32,2026-07-19T21:18:58.190Z,training,-86.81,328.1,0.646869,0.551237,0.201118,0.131759,0.055349,0.060536,140.6,187.5,515.6,2015.6,6843.8,0.551237,140.6,0.65712,0.252392,0.090488,0.001783036
noisy,capture_20260719211819,capture_20260719211819,node03,32,2026-07-19T21:18:58.210Z,training,-85.39,281.2,0.288273,0.268242,0.232571,0.291984,0.110279,0.096924,46.9,281.2,515.6,2062.5,6937.5,0.291984,515.6,0.318848,0.514216,0.166935,0.001120271
noisy,capture_20260719211819,capture_20260719211819,node02,32,2026-07-19T21:18:58.226Z,training,-86.85,281.2,0.624296,0.510231,0.145216,0.154114,0.090556,0.099882,46.9,187.5,703.1,3375,6515.6,0.510231,46.9,0.631714,0.22828,0.140006,0.0009884962
noisy,capture_20260719211819,capture_20260719211819,node01,32,2026-07-19T21:18:58.234Z,training,-85.83,421.9,0.26815,0.172619,0.333673,0.292092,0.088854,0.112762,46.9,421.9,1500,2015.6,10218.8,0.333673,421.9,0.343431,0.514937,0.141632,0.001017791
noisy,capture_20260719211819,capture_20260719211819,node03,33,2026-07-19T21:18:59.190Z,training,-85.98,234.4,0.597873,0.53665,0.198706,0.127814,0.060328,0.076503,93.8,234.4,515.6,2718.8,7500,0.53665,93.8,0.657662,0.236133,0.106205,0.001446376
noisy,capture_20260719211819,capture_20260719211819,node04,33,2026-07-19T21:18:59.195Z,training,-86.58,234.4,0.405038,0.310604,0.264283,0.247228,0.092263,0.085622,46.9,234.4,562.5,3609.4,7031.2,0.310604,46.9,0.486889,0.370326,0.142786,0.001285626
noisy,capture_20260719211819,capture_20260719211819,node01,33,2026-07-19T21:18:59.235Z,training,-85.58,375,0.592603,0.544711,0.189895,0.145917,0.053737,0.065739,46.9,375,515.6,2203.1,7359.4,0.544711,46.9,0.597898,0.311096,0.091006,0.001666009
noisy,capture_20260719211819,capture_20260719211819,node02,33,2026-07-19T21:18:59.242Z,training,-87.12,328.1,0.371156,0.347886,0.282721,0.198593,0.085333,0.085467,46.9,328.1,703.1,3421.9,6421.9,0.347886,46.9,0.378445,0.492176,0.129379,0.0009741
noisy,capture_20260719211819,capture_20260719211819,node04,34,2026-07-19T21:19:00.191Z,training,-86.74,468.8,0.564656,0.531338,0.067546,0.200053,0.084007,0.117056,46.9,468.8,843.8,2484.4,6140.6,0.531338,46.9,0.573954,0.266547,0.159498,0.001088662
noisy,capture_20260719211819,capture_20260719211819,node03,34,2026-07-19T21:19:00.208Z,training,-86.2,609.4,0.615529,0.537936,0.09598,0.182308,0.082884,0.100891,46.9,187.5,609.4,3609.4,6140.6,0.537936,46.9,0.633745,0.222251,0.144004,0.001111772
noisy,capture_20260719211819,capture_20260719211819,node01,34,2026-07-19T21:19:00.249Z,training,-85.7,328.1,0.571167,0.546015,0.15612,0.180852,0.049355,0.067658,46.9,328.1,796.9,2859.4,7921.9,0.546015,46.9,0.578341,0.339093,0.082565,0.001563214
noisy,capture_20260719211819,capture_20260719211819,node02,34,2026-07-19T21:19:00.256Z,training,-87.38,281.2,0.384158,0.339056,0.166052,0.280968,0.089642,0.124283,46.9,281.2,656.2,2015.6,10593.8,0.339056,46.9,0.430483,0.411345,0.158172,0.0007559597
noisy,capture_20260719211819,capture_20260719211819,node03,35,2026-07-19T21:19:01.173Z,training,-86.2,281.2,0.263084,0.243056,0.291476,0.237467,0.093309,0.134692,46.9,281.2,656.2,2484.4,8765.6,0.291476,281.2,0.279395,0.553469,0.167136,0.0008122817
noisy,capture_20260719211819,capture_20260719211819,node04,35,2026-07-19T21:19:01.202Z,training,-86.57,750,0.2326,0.173903,0.144836,0.346142,0.167123,0.167996,93.8,421.9,750,2203.1,9609.4,0.346142,750,0.271149,0.45762,0.271231,0.0006811453
noisy,capture_20260719211819,capture_20260719211819,node01,35,2026-07-19T21:19:01.265Z,training,-86.13,328.1,0.233167,0.188877,0.380564,0.215289,0.112555,0.102716,46.9,328.1,703.1,2203.1,5015.6,0.380564,328.1,0.273956,0.548888,0.177156,0.0008946845
noisy,capture_20260719211819,capture_20260719211819,node02,35,2026-07-19T21:19:01.270Z,training,-87.07,468.8,0.350872,0.327801,0.253506,0.242164,0.075888,0.100641,46.9,468.8,703.1,2062.5,6703.1,0.327801,46.9,0.353271,0.51455,0.132179,0.0009417878
noisy,capture_20260719211819,capture_20260719211819,node04,36,2026-07-19T21:19:02.210Z,training,-86.62,234.4,0.655655,0.554233,0.187465,0.154844,0.043495,0.059963,93.8,187.5,1125,2156.2,6562.5,0.554233,93.8,0.696921,0.23039,0.072689,0.001696008
noisy,capture_20260719211819,capture_20260719211819,node01,36,2026-07-19T21:19:02.262Z,training,-83.8,421.9,0.267184,0.246684,0.582781,0.101884,0.034936,0.033715,46.9,421.9,750,2765.6,9937.5,0.582781,421.9,0.269115,0.679285,0.051601,0.00273691
noisy,capture_20260719211819,capture_20260719211819,node02,36,2026-07-19T21:19:02.264Z,training,-86.71,234.4,0.405425,0.266257,0.351904,0.230135,0.080849,0.070855,93.8,234.4,656.2,2109.4,6937.5,0.351904,234.4,0.562503,0.318445,0.119052,0.001242976
noisy,capture_20260719211819,capture_20260719211819,node03,36,2026-07-19T21:19:02.266Z,training,-85.97,656.2,0.704166,0.665403,0.091544,0.139429,0.04958,0.054044,46.9,281.2,656.2,2625,8531.2,0.665403,46.9,0.715647,0.205823,0.07853,0.001830458
noisy,capture_20260719211819,capture_20260719211819,node03,37,2026-07-19T21:19:03.188Z,training,-85.92,234.4,0.389343,0.313481,0.231172,0.222286,0.099428,0.133633,46.9,234.4,796.9,3093.8,5390.6,0.313481,46.9,0.462838,0.366944,0.170219,0.0009104491
noisy,capture_20260719211819,capture_20260719211819,node04,37,2026-07-19T21:19:03.230Z,training,-86.89,234.4,0.380796,0.221704,0.327012,0.277996,0.079115,0.094173,46.9,187.5,562.5,3843.8,5343.8,0.327012,187.5,0.503187,0.368327,0.128486,0.001154854
noisy,capture_20260719211819,capture_20260719211819,node01,37,2026-07-19T21:19:03.244Z,training,-84.99,328.1,0.630279,0.60735,0.201629,0.100676,0.050334,0.04001,46.9,328.1,515.6,2109.4,5156.2,0.60735,46.9,0.633876,0.29518,0.070944,0.002290673
